,Unnamed: 0,image,cat_name,act_name,act_id
7339,10067,"(array(['075215489.jpg'], dtype='<U13'),)",walking,"bird watching, slow walk",354
7340,10068,"(array(['050357690.jpg'], dtype='<U13'),)",walking,"bird watching, slow walk",354
7341,10069,"(array(['089405461.jpg'], dtype='<U13'),)",walking,"bird watching, slow walk",354
7342,10070,"(array(['093634275.jpg'], dtype='<U13'),)",walking,"bird watching, slow walk",354
7343,10071,"(array(['080737094.jpg'], dtype='<U13'),)",walking,"bird watching, slow walk",354
7344,10072,"(array(['063559348.jpg'], dtype='<U13'),)",walking,"bird watching, slow walk",354
7345,10073,"(array(['030372095.jpg'], dtype='<U13'),)",walking,"bird watching, slow walk",354
7346,10074,"(array(['098294492.jpg'], dtype='<U13'),)",walking,"bird watching, slow walk",354
7347,10075,"(array(['027413617.jpg'], dtype='<U13'),)",walking,"bird watching, slow walk",354
7348,10076,"(array(['020265692.jpg'], dtype='<U13'),)",walking,"bird watching, slow walk",354
7349,10077,"(array(['044215411.jpg'], dtype='<U13'),)",walking,"bird watching, slow walk",354
7350,10078,"(array(['005684057.jpg'], dtype='<U13'),)",walking,"bird watching, slow walk",354
7351,10079,"(array(['097849446.jpg'], dtype='<U13'),)",walking,"bird watching, slow walk",354
7352,10080,"(array(['058843356.jpg'], dtype='<U13'),)",walking,"bird watching, slow walk",354
7353,10081,"(array(['055695209.jpg'], dtype='<U13'),)",walking,"bird watching, slow walk",354
7354,10082,"(array(['065579628.jpg'], dtype='<U13'),)",walking,"bird watching, slow walk",354
7355,10083,"(array(['049702365.jpg'], dtype='<U13'),)",walking,"bird watching, slow walk",354
7356,10084,"(array(['003206352.jpg'], dtype='<U13'),)",walking,"bird watching, slow walk",354
7357,10096,"(array(['058911874.jpg'], dtype='<U13'),)",music playing,"guitar, rock and roll band, standing",356
7358,10097,"(array(['072081632.jpg'], dtype='<U13'),)",music playing,"guitar, rock and roll band, standing",356
7359,10098,"(array(['024120677.jpg'], dtype='<U13'),)",music playing,"guitar, rock and roll band, standing",356
7360,10099,"(array(['016814109.jpg'], dtype='<U13'),)",music playing,"guitar, rock and roll band, standing",356
7361,10100,"(array(['097209599.jpg'], dtype='<U13'),)",music playing,"guitar, rock and roll band, standing",356
7362,10101,"(array(['061755731.jpg'], dtype='<U13'),)",music playing,"guitar, rock and roll band, standing",356
7363,10102,"(array(['098141572.jpg'], dtype='<U13'),)",music playing,"guitar, rock and roll band, standing",356
7364,10103,"(array(['033775599.jpg'], dtype='<U13'),)",music playing,"guitar, rock and roll band, standing",356
7365,10104,"(array(['070303170.jpg'], dtype='<U13'),)",music playing,"guitar, rock and roll band, standing",356
7366,10105,"(array(['022260364.jpg'], dtype='<U13'),)",music playing,"guitar, rock and roll band, standing",356
7367,10106,"(array(['026120017.jpg'], dtype='<U13'),)",music playing,"guitar, rock and roll band, standing",356
7368,10107,"(array(['051190212.jpg'], dtype='<U13'),)",music playing,"guitar, rock and roll band, standing",356
7369,10108,"(array(['031961813.jpg'], dtype='<U13'),)",music playing,"guitar, rock and roll band, standing",356
7370,10109,"(array(['016762156.jpg'], dtype='<U13'),)",music playing,"guitar, rock and roll band, standing",356
7371,10110,"(array(['026288070.jpg'], dtype='<U13'),)",music playing,"guitar, rock and roll band, standing",356
7372,10111,"(array(['003574839.jpg'], dtype='<U13'),)",music playing,"guitar, rock and roll band, standing",356
7373,10112,"(array(['070442362.jpg'], dtype='<U13'),)",music playing,"guitar, rock and roll band, standing",356
7374,10113,"(array(['049211666.jpg'], dtype='<U13'),)",music playing,"guitar, rock and roll band, standing",356
7375,10114,"(array(['009424307.jpg'], dtype='<U13'),)",music playing,"guitar, rock and roll band, standing",356
7376,10115,"(array(['017169399.jpg'], dtype='<U13'),)",music playing,"guitar, rock and roll band, standing",356
7377,10116,"(array(['010253454.jpg'], dtype='<U13'),)",music playing,"guitar, rock and roll band, standing",356
7378,10117,"(array(['061259281.jpg'], dtype='<U13'),)",music playing,"guitar, rock and roll band, standing",356
7379,10118,"(array(['009421036.jpg'], dtype='<U13'),)",music playing,"guitar, rock and roll band, standing",356
7380,10119,"(array(['075428233.jpg'], dtype='<U13'),)",music playing,"guitar, rock and roll band, standing",356
7381,10120,"(array(['002051092.jpg'], dtype='<U13'),)",music playing,"guitar, rock and roll band, standing",356
7382,10121,"(array(['024937579.jpg'], dtype='<U13'),)",music playing,"guitar, rock and roll band, standing",356
7383,10122,"(array(['089066668.jpg'], dtype='<U13'),)",music playing,"guitar, rock and roll band, standing",356
7384,10123,"(array(['071853132.jpg'], dtype='<U13'),)",music playing,"guitar, rock and roll band, standing",356
7385,10138,"(array(['056716309.jpg'], dtype='<U13'),)",music playing,"guitar, rock and roll band, standing",356
7386,10139,"(array(['055342956.jpg'], dtype='<U13'),)",music playing,"guitar, rock and roll band, standing",356
7387,10140,"(array(['003185676.jpg'], dtype='<U13'),)",music playing,"guitar, rock and roll band, standing",356
7388,10141,"(array(['046930300.jpg'], dtype='<U13'),)",music playing,"guitar, rock and roll band, standing",356
7389,10142,"(array(['092462282.jpg'], dtype='<U13'),)",music playing,"guitar, rock and roll band, standing",356
7390,10143,"(array(['039759187.jpg'], dtype='<U13'),)",music playing,"guitar, rock and roll band, standing",356
7391,10144,"(array(['062492247.jpg'], dtype='<U13'),)",music playing,"guitar, rock and roll band, standing",356
7392,10145,"(array(['077981868.jpg'], dtype='<U13'),)",music playing,"guitar, rock and roll band, standing",356
7393,10146,"(array(['078392528.jpg'], dtype='<U13'),)",music playing,"guitar, rock and roll band, standing",356
7394,10147,"(array(['051928008.jpg'], dtype='<U13'),)",music playing,"guitar, rock and roll band, standing",356
7395,10148,"(array(['085795195.jpg'], dtype='<U13'),)",dancing,"aerobic, step",357
7396,10149,"(array(['039137809.jpg'], dtype='<U13'),)",dancing,"aerobic, step",357
7397,10150,"(array(['088869321.jpg'], dtype='<U13'),)",dancing,"aerobic, step",357
7398,10151,"(array(['024022717.jpg'], dtype='<U13'),)",dancing,"aerobic, step",357
7399,10152,"(array(['028021641.jpg'], dtype='<U13'),)",dancing,"aerobic, step",357
7400,10153,"(array(['005312062.jpg'], dtype='<U13'),)",dancing,"aerobic, step",357
7401,10154,"(array(['079558184.jpg'], dtype='<U13'),)",dancing,"aerobic, step",357
7402,10155,"(array(['041705524.jpg'], dtype='<U13'),)",dancing,"aerobic, step",357
7403,10156,"(array(['022911661.jpg'], dtype='<U13'),)",dancing,"aerobic, step",357
7404,10157,"(array(['023179028.jpg'], dtype='<U13'),)",dancing,"aerobic, step",357
7405,10158,"(array(['090139994.jpg'], dtype='<U13'),)",dancing,"aerobic, step",357
7406,10159,"(array(['083391660.jpg'], dtype='<U13'),)",dancing,"aerobic, step",357
7407,10160,"(array(['055353089.jpg'], dtype='<U13'),)",dancing,"aerobic, step",357
7408,10161,"(array(['061611080.jpg'], dtype='<U13'),)",dancing,"aerobic, step",357
7409,10162,"(array(['047432557.jpg'], dtype='<U13'),)",dancing,"aerobic, step",357
7410,10163,"(array(['039166654.jpg'], dtype='<U13'),)",dancing,"aerobic, step",357
7411,10164,"(array(['091547688.jpg'], dtype='<U13'),)",dancing,"aerobic, step",357
7412,10165,"(array(['012561270.jpg'], dtype='<U13'),)",dancing,"aerobic, step",357
7413,10166,"(array(['041844679.jpg'], dtype='<U13'),)",dancing,"aerobic, step",357
7414,10167,"(array(['034456191.jpg'], dtype='<U13'),)",dancing,"aerobic, step",357
7415,10168,"(array(['049815072.jpg'], dtype='<U13'),)",dancing,"aerobic, step",357
7416,10169,"(array(['045763187.jpg'], dtype='<U13'),)",dancing,"aerobic, step",357
7417,10170,"(array(['051888953.jpg'], dtype='<U13'),)",dancing,"aerobic, step",357
7418,10171,"(array(['013991898.jpg'], dtype='<U13'),)",dancing,"aerobic, step",357
7419,10172,"(array(['051314150.jpg'], dtype='<U13'),)",dancing,"aerobic, step",357
7420,10173,"(array(['024241881.jpg'], dtype='<U13'),)",dancing,"aerobic, step",357
7421,10174,"(array(['018433135.jpg'], dtype='<U13'),)",dancing,"aerobic, step",357
7422,10175,"(array(['006483422.jpg'], dtype='<U13'),)",dancing,"aerobic, step",357
7423,10176,"(array(['076265256.jpg'], dtype='<U13'),)",dancing,"aerobic, step",357
7424,10177,"(array(['042744192.jpg'], dtype='<U13'),)",dancing,"aerobic, step",357
7425,10178,"(array(['062664368.jpg'], dtype='<U13'),)",dancing,"aerobic, step",357
7426,10179,"(array(['072759334.jpg'], dtype='<U13'),)",dancing,"aerobic, step",357
7427,10180,"(array(['067931667.jpg'], dtype='<U13'),)",dancing,"aerobic, step",357
7428,10181,"(array(['047050072.jpg'], dtype='<U13'),)",dancing,"aerobic, step",357
7429,10190,"(array(['063040093.jpg'], dtype='<U13'),)",dancing,"aerobic, step",357
7430,10191,"(array(['030122575.jpg'], dtype='<U13'),)",dancing,"aerobic, step",357
7431,10192,"(array(['001857072.jpg'], dtype='<U13'),)",dancing,"aerobic, step",357
7432,10193,"(array(['088864267.jpg'], dtype='<U13'),)",dancing,"aerobic, step",357
7433,10194,"(array(['022690077.jpg'], dtype='<U13'),)",dancing,"aerobic, step",357
7434,10195,"(array(['092928065.jpg'], dtype='<U13'),)",dancing,"aerobic, step",357
7435,10196,"(array(['071743445.jpg'], dtype='<U13'),)",dancing,"aerobic, step",357
7436,10197,"(array(['076265349.jpg'], dtype='<U13'),)",dancing,"aerobic, step",357
7437,10198,"(array(['020146150.jpg'], dtype='<U13'),)",occupation,machine tooling,358
7438,10199,"(array(['023419443.jpg'], dtype='<U13'),)",occupation,machine tooling,358
7439,10200,"(array(['052126775.jpg'], dtype='<U13'),)",occupation,machine tooling,358
7440,10201,"(array(['017209985.jpg'], dtype='<U13'),)",occupation,machine tooling,358
7441,10202,"(array(['030543169.jpg'], dtype='<U13'),)",occupation,machine tooling,358
7442,10203,"(array(['032146248.jpg'], dtype='<U13'),)",occupation,machine tooling,358
7443,10204,"(array(['015962993.jpg'], dtype='<U13'),)",occupation,machine tooling,358
7444,10207,"(array(['016719585.jpg'], dtype='<U13'),)",occupation,machine tooling,358
7445,10208,"(array(['002845739.jpg'], dtype='<U13'),)",occupation,machine tooling,358
7446,10209,"(array(['062935494.jpg'], dtype='<U13'),)",occupation,machine tooling,358
7447,10210,"(array(['097598312.jpg'], dtype='<U13'),)",occupation,machine tooling,358
7448,10211,"(array(['033121381.jpg'], dtype='<U13'),)",occupation,machine tooling,358
7449,10212,"(array(['011865570.jpg'], dtype='<U13'),)",occupation,machine tooling,358
7450,10213,"(array(['057038733.jpg'], dtype='<U13'),)",occupation,machine tooling,358
7451,10214,"(array(['090635421.jpg'], dtype='<U13'),)",occupation,machine tooling,358
7452,10215,"(array(['078406178.jpg'], dtype='<U13'),)",occupation,machine tooling,358
7453,10216,"(array(['062251587.jpg'], dtype='<U13'),)",occupation,machine tooling,358
7454,10217,"(array(['031505650.jpg'], dtype='<U13'),)",occupation,machine tooling,358
7455,10218,"(array(['054188017.jpg'], dtype='<U13'),)",occupation,machine tooling,358
7456,10219,"(array(['009124484.jpg'], dtype='<U13'),)",occupation,machine tooling,358
7457,10220,"(array(['067894542.jpg'], dtype='<U13'),)",occupation,machine tooling,358
7458,10221,"(array(['072509602.jpg'], dtype='<U13'),)",occupation,machine tooling,358
7459,10222,"(array(['096503162.jpg'], dtype='<U13'),)",occupation,machine tooling,358
7460,10223,"(array(['026039736.jpg'], dtype='<U13'),)",occupation,machine tooling,358
7461,10224,"(array(['001845642.jpg'], dtype='<U13'),)",occupation,machine tooling,358
7462,10225,"(array(['054560846.jpg'], dtype='<U13'),)",occupation,machine tooling,358
7463,10255,"(array(['001176509.jpg'], dtype='<U13'),)",occupation,machine tooling,358
7464,10256,"(array(['058788569.jpg'], dtype='<U13'),)",occupation,machine tooling,358
7465,10257,"(array(['050139648.jpg'], dtype='<U13'),)",occupation,machine tooling,358
7466,10258,"(array(['087338416.jpg'], dtype='<U13'),)",occupation,machine tooling,358
7467,10259,"(array(['008400171.jpg'], dtype='<U13'),)",occupation,machine tooling,358
7468,10260,"(array(['068152603.jpg'], dtype='<U13'),)",occupation,machine tooling,358
7469,10261,"(array(['068010970.jpg'], dtype='<U13'),)",occupation,machine tooling,358
7470,10262,"(array(['066908002.jpg'], dtype='<U13'),)",occupation,machine tooling,358
7471,10263,"(array(['094233449.jpg'], dtype='<U13'),)",occupation,machine tooling,358
7472,10264,"(array(['082308753.jpg'], dtype='<U13'),)",occupation,machine tooling,358
7473,10265,"(array(['004197273.jpg'], dtype='<U13'),)",fishing and hunting,"hunting, rabbit, squirrel, prairie chick, raccoon, small game (Taylor Code 690)",715
7474,10266,"(array(['047108285.jpg'], dtype='<U13'),)",fishing and hunting,"hunting, rabbit, squirrel, prairie chick, raccoon, small game (Taylor Code 690)",715
7475,10267,"(array(['039795306.jpg'], dtype='<U13'),)",fishing and hunting,"hunting, rabbit, squirrel, prairie chick, raccoon, small game (Taylor Code 690)",715
7476,10268,"(array(['031014722.jpg'], dtype='<U13'),)",fishing and hunting,"hunting, rabbit, squirrel, prairie chick, raccoon, small game (Taylor Code 690)",715
7477,10269,"(array(['045133673.jpg'], dtype='<U13'),)",fishing and hunting,"hunting, rabbit, squirrel, prairie chick, raccoon, small game (Taylor Code 690)",715
7478,10270,"(array(['038419418.jpg'], dtype='<U13'),)",fishing and hunting,"hunting, rabbit, squirrel, prairie chick, raccoon, small game (Taylor Code 690)",715
7479,10278,"(array(['036046303.jpg'], dtype='<U13'),)",fishing and hunting,"hunting, rabbit, squirrel, prairie chick, raccoon, small game (Taylor Code 690)",715
7480,10279,"(array(['043042191.jpg'], dtype='<U13'),)",fishing and hunting,"hunting, rabbit, squirrel, prairie chick, raccoon, small game (Taylor Code 690)",715
7481,10280,"(array(['040951848.jpg'], dtype='<U13'),)",fishing and hunting,"hunting, rabbit, squirrel, prairie chick, raccoon, small game (Taylor Code 690)",715
7482,10281,"(array(['037473102.jpg'], dtype='<U13'),)",fishing and hunting,"hunting, rabbit, squirrel, prairie chick, raccoon, small game (Taylor Code 690)",715
7483,10282,"(array(['092552932.jpg'], dtype='<U13'),)",sports,paddleball,360
7484,10283,"(array(['082892989.jpg'], dtype='<U13'),)",water activities,"swimming, lake, ocean, river (Taylor Codes 280, 295)",271
7485,10284,"(array(['010899999.jpg'], dtype='<U13'),)",water activities,"swimming, lake, ocean, river (Taylor Codes 280, 295)",271
7486,10285,"(array(['010812335.jpg'], dtype='<U13'),)",sports,paddleball,360
7487,10286,"(array(['042786951.jpg'], dtype='<U13'),)",sports,paddleball,360
7488,10287,"(array(['009865738.jpg'], dtype='<U13'),)",sports,paddleball,360
7489,10288,"(array(['061909310.jpg'], dtype='<U13'),)",sports,paddleball,360
7490,10289,"(array(['014369161.jpg'], dtype='<U13'),)",sports,paddleball,360
7491,10290,"(array(['052237326.jpg'], dtype='<U13'),)",sports,paddleball,360
7492,10291,"(array(['000721995.jpg'], dtype='<U13'),)",sports,paddleball,360
7493,10292,"(array(['031659635.jpg'], dtype='<U13'),)",sports,paddleball,360
7494,10293,"(array(['067719072.jpg'], dtype='<U13'),)",sports,paddleball,360
7495,10294,"(array(['048403894.jpg'], dtype='<U13'),)",sports,paddleball,360
7496,10295,"(array(['097826949.jpg'], dtype='<U13'),)",sports,paddleball,360
7497,10296,"(array(['087410380.jpg'], dtype='<U13'),)",sports,paddleball,360
7498,10297,"(array(['035907078.jpg'], dtype='<U13'),)",sports,paddleball,360
7499,10298,"(array(['004548654.jpg'], dtype='<U13'),)",sports,paddleball,360
7500,10299,"(array(['084562630.jpg'], dtype='<U13'),)",sports,paddleball,360
7501,10300,"(array(['091123431.jpg'], dtype='<U13'),)",sports,paddleball,360
7502,10310,"(array(['097641322.jpg'], dtype='<U13'),)",sports,paddleball,360
7503,10311,"(array(['028126002.jpg'], dtype='<U13'),)",sports,paddleball,360
7504,10312,"(array(['095343582.jpg'], dtype='<U13'),)",sports,paddleball,360
7505,10313,"(array(['005354465.jpg'], dtype='<U13'),)",sports,paddleball,360
7506,10314,"(array(['070927201.jpg'], dtype='<U13'),)",sports,paddleball,360
7507,10315,"(array(['053211113.jpg'], dtype='<U13'),)",sports,paddleball,360
7508,10316,"(array(['047787708.jpg'], dtype='<U13'),)",sports,paddleball,360
7509,10317,"(array(['022349431.jpg'], dtype='<U13'),)",sports,paddleball,360
7510,10318,"(array(['070559579.jpg'], dtype='<U13'),)",sports,paddleball,360
7511,10319,"(array(['019080949.jpg'], dtype='<U13'),)",sports,paddleball,360
7512,10320,"(array(['055284180.jpg'], dtype='<U13'),)",sports,paddleball,360
7513,10321,"(array(['025324536.jpg'], dtype='<U13'),)",sports,paddleball,360
7514,10322,"(array(['095562138.jpg'], dtype='<U13'),)",sports,paddleball,360
